Destination Port,Flow IAT Mean,Flow IAT Max,Bwd Packets/s,Fwd Packet Length Max,Fwd Packet Length Min,Average Packet Size,Fwd Header Length,Packet Length Variance,Total Length of Fwd Packets,Label
42546,37.33333333333333,109.0,17857.14285714286,6.0,6.0,7.5,40,0.0,12.0,1
52661,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
48316,27.0,79.0,24691.35802469136,6.0,6.0,7.5,40,0.0,12.0,1
36368,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59674,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6324,39.66666666666667,117.0,16806.722689075632,6.0,6.0,7.5,40,0.0,12.0,1
30141,37.0,108.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
5372,21.333333333333336,62.0,31250.0,6.0,6.0,7.5,40,0.0,12.0,1
34922,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64291,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27238,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
29520,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
21332,29.666666666666664,87.0,22471.91011235955,6.0,6.0,7.5,40,0.0,12.0,1
45361,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7089,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24538,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33335,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
34146,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
49691,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
50777,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
13857,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4682,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
47673,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
31538,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
47594,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59074,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52512,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4477,34.66666666666667,102.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
43308,34.33333333333333,100.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
10380,33.33333333333333,98.0,20000.0,6.0,6.0,7.5,40,0.0,12.0,1
64465,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
12490,36.0,105.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
42321,18.333333333333336,52.0,36363.63636363636,6.0,6.0,7.5,40,0.0,12.0,1
37519,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
37206,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
2111,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11270,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
43045,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9892,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51597,39.33333333333333,116.0,16949.15254237288,6.0,6.0,7.5,40,0.0,12.0,1
63245,17.333333333333332,49.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
22943,19.0,55.0,35087.71929824561,6.0,6.0,7.5,40,0.0,12.0,1
45782,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
60361,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11240,39.33333333333333,116.0,16949.15254237288,6.0,6.0,7.5,40,0.0,12.0,1
47908,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8297,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10156,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63481,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
32138,15.666666666666668,45.0,42553.191489361714,6.0,6.0,7.5,40,0.0,12.0,1
61613,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42672,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
61615,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
31480,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56410,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33191,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
14299,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35286,36.0,105.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
45987,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25902,37.0,109.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
22663,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
36834,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46244,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
21679,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
41940,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
9143,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63167,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
14371,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18716,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10747,36.66666666666667,108.0,18181.81818181818,6.0,6.0,7.5,40,0.0,12.0,1
7580,19.0,55.0,35087.71929824561,6.0,6.0,7.5,40,0.0,12.0,1
9054,37.66666666666667,110.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
24128,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65325,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63782,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57518,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11898,36.33333333333333,107.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
53818,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
26161,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16360,41.0,121.0,16260.162601626012,6.0,6.0,7.5,40,0.0,12.0,1
44725,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33244,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
134,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
44480,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39229,28.333333333333336,83.0,23529.41176470588,6.0,6.0,7.5,40,0.0,12.0,1
1865,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
12909,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
801,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
43591,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
5751,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52317,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
36390,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
14112,19.333333333333336,56.0,34482.758620689645,6.0,6.0,7.5,40,0.0,12.0,1
28824,25.666666666666664,74.0,25974.025974025968,6.0,6.0,7.5,40,0.0,12.0,1
57509,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
5605,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4910,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10191,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
2693,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
31893,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40319,33.666666666666664,98.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
2684,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
31499,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35009,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
59464,32.333333333333336,95.0,20618.556701030928,6.0,6.0,7.5,40,0.0,12.0,1
40790,16.0,46.0,41666.66666666666,6.0,6.0,7.5,40,0.0,12.0,1
4101,34.33333333333333,100.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
28547,36.66666666666667,108.0,18181.81818181818,6.0,6.0,7.5,40,0.0,12.0,1
3319,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
55215,38.66666666666667,114.0,17241.379310344826,6.0,6.0,7.5,40,0.0,12.0,1
36932,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62752,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56485,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
19985,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33352,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
50076,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42823,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39837,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
53490,18.333333333333336,53.0,36363.63636363636,6.0,6.0,7.5,40,0.0,12.0,1
5452,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35323,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
20593,37.0,108.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
45045,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52141,33.0,97.0,20202.020202020205,6.0,6.0,7.5,40,0.0,12.0,1
22228,44.0,130.0,15151.515151515148,6.0,6.0,7.5,40,0.0,12.0,1
54054,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
36862,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
37859,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64817,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65501,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
48794,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
21048,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
5906,38.33333333333333,112.0,17391.304347826088,6.0,6.0,7.5,40,0.0,12.0,1
58125,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57976,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
1872,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35167,17.333333333333332,49.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
6060,36.33333333333333,106.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
65187,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
54777,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
19079,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
50889,39.0,114.0,17094.017094017094,6.0,6.0,7.5,40,0.0,12.0,1
32548,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
45570,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35355,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
29162,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
22921,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
35152,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59848,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17354,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18375,35.33333333333333,103.0,18867.924528301886,6.0,6.0,7.5,40,0.0,12.0,1
48069,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
36761,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51690,22.333333333333336,65.0,29850.74626865672,6.0,6.0,7.5,40,0.0,12.0,1
21284,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3879,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58524,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63807,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3349,20.0,58.0,33333.333333333336,6.0,6.0,7.5,40,0.0,12.0,1
56297,17.0,49.0,39215.68627450981,6.0,6.0,7.5,40,0.0,12.0,1
23614,18.333333333333336,53.0,36363.63636363636,6.0,6.0,7.5,40,0.0,12.0,1
23279,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59868,36.33333333333333,106.0,18348.623853211007,6.0,6.0,7.5,40,0.0,12.0,1
60998,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51628,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6061,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33896,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58972,39.66666666666667,117.0,16806.722689075632,6.0,6.0,7.5,40,0.0,12.0,1
31890,36.66666666666667,108.0,18181.81818181818,6.0,6.0,7.5,40,0.0,12.0,1
35922,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46348,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24847,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
23358,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33986,33.33333333333333,98.0,20000.0,6.0,6.0,7.5,40,0.0,12.0,1
23575,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40088,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28483,18.0,52.0,37037.03703703704,6.0,6.0,7.5,40,0.0,12.0,1
2100,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57174,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64830,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59375,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33630,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7709,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
54624,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39920,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
43387,38.33333333333333,113.0,17391.304347826088,6.0,6.0,7.5,40,0.0,12.0,1
46030,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8464,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
29197,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15182,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3438,43.66666666666667,129.0,15267.175572519083,6.0,6.0,7.5,40,0.0,12.0,1
61362,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
47681,41.66666666666667,123.0,16000.0,6.0,6.0,7.5,40,0.0,12.0,1
58021,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65457,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56958,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57184,33.33333333333333,98.0,20000.0,6.0,6.0,7.5,40,0.0,12.0,1
33943,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39662,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40059,49.0,145.0,13605.442176870749,6.0,6.0,7.5,40,0.0,12.0,1
18301,34.33333333333333,100.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
65282,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46539,22.666666666666664,65.0,29411.76470588236,6.0,6.0,7.5,40,0.0,12.0,1
25547,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
15748,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18597,17.333333333333336,50.0,38461.53846153846,6.0,6.0,7.5,40,0.0,12.0,1
25360,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24388,37.0,109.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
37452,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
34130,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52681,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6851,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38777,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28735,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17250,23.333333333333336,67.0,28571.42857142857,6.0,6.0,7.5,40,0.0,12.0,1
55228,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28002,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
31095,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16393,22.666666666666664,65.0,29411.76470588236,6.0,6.0,7.5,40,0.0,12.0,1
47186,37.0,109.0,18018.01801801801,6.0,6.0,7.5,40,0.0,12.0,1
17844,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
33302,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
32883,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58528,35.66666666666667,105.0,18691.58878504673,6.0,6.0,7.5,40,0.0,12.0,1
29319,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
48859,36.0,105.0,18518.51851851852,6.0,6.0,7.5,40,0.0,12.0,1
42527,23.333333333333336,68.0,28571.42857142857,6.0,6.0,7.5,40,0.0,12.0,1
7665,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58868,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
31971,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39587,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64040,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27840,32.666666666666664,96.0,20408.163265306124,6.0,6.0,7.5,40,0.0,12.0,1
36887,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7853,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51602,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
7210,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
57945,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
18580,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
10097,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51478,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
65144,18.666666666666664,54.0,35714.28571428572,6.0,6.0,7.5,40,0.0,12.0,1
25882,22.666666666666664,66.0,29411.76470588236,6.0,6.0,7.5,40,0.0,12.0,1
54879,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
41087,43.33333333333333,128.0,15384.615384615388,6.0,6.0,7.5,40,0.0,12.0,1
8286,32.333333333333336,95.0,20618.556701030928,6.0,6.0,7.5,40,0.0,12.0,1
11616,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
12,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
258,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
37393,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
63057,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10620,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
4650,43.33333333333333,128.0,15384.615384615388,6.0,6.0,7.5,40,0.0,12.0,1
18103,33.666666666666664,98.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
58835,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46087,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39977,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
43659,35.0,103.0,19047.61904761905,6.0,6.0,7.5,40,0.0,12.0,1
3030,37.66666666666667,111.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
19058,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8200,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42422,38.0,111.0,17543.859649122805,6.0,6.0,7.5,40,0.0,12.0,1
30867,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
10170,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
37377,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
58060,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
15410,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
2434,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62348,17.666666666666664,51.0,37735.84905660377,6.0,6.0,7.5,40,0.0,12.0,1
47800,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28810,33.66666666666667,99.0,19801.980198019806,6.0,6.0,7.5,40,0.0,12.0,1
34208,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27602,35.0,103.0,19047.61904761905,6.0,6.0,7.5,40,0.0,12.0,1
49765,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
24618,17.0,49.0,39215.68627450981,6.0,6.0,7.5,40,0.0,12.0,1
54034,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
39601,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
23022,16.666666666666668,47.0,40000.0,6.0,6.0,7.5,40,0.0,12.0,1
8755,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
59985,31.666666666666664,93.0,21052.631578947367,6.0,6.0,7.5,40,0.0,12.0,1
53122,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
34643,37.66666666666667,111.0,17699.115044247792,6.0,6.0,7.5,40,0.0,12.0,1
34812,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
26539,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
22270,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38087,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
29516,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
6100,34.66666666666667,101.0,19230.76923076923,6.0,6.0,7.5,40,0.0,12.0,1
33165,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27997,21.0,60.0,31746.031746031746,6.0,6.0,7.5,40,0.0,12.0,1
10069,17.0,49.0,39215.68627450981,6.0,6.0,7.5,40,0.0,12.0,1
61677,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27360,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
1386,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
22524,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
64697,34.0,100.0,19607.843137254906,6.0,6.0,7.5,40,0.0,12.0,1
35712,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25853,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
11492,17.666666666666664,51.0,37735.84905660377,6.0,6.0,7.5,40,0.0,12.0,1
8280,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
62485,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38752,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
10886,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42254,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
17800,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
60897,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
3642,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
52418,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
46112,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
34221,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
34393,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42388,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
38034,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
51053,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
27901,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
8412,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
40554,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
49714,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
25455,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
44469,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13653,32.333333333333336,95.0,20618.556701030928,6.0,6.0,7.5,40,0.0,12.0,1
37215,35.66666666666667,105.0,18691.58878504673,6.0,6.0,7.5,40,0.0,12.0,1
48400,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
16757,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
28916,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42666,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
42160,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
61773,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
56467,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
22308,33.0,97.0,20202.020202020205,6.0,6.0,7.5,40,0.0,12.0,1
31829,36.66666666666667,107.0,18181.81818181818,6.0,6.0,7.5,40,0.0,12.0,1
19379,17.666666666666668,50.0,37735.84905660377,6.0,6.0,7.5,40,0.0,12.0,1
60946,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
64291,34.33333333333333,101.0,19417.475728155343,6.0,6.0,7.5,40,0.0,12.0,1
12225,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
13473,1.0,1.0,0.0,6.0,6.0,9.0,40,0.0,12.0,1
